customer_id,female_flag
3032111315.304,1
3032157442.992,1
3032176662.862,0
3032266996.251,1
3032270840.225,1
3032345797.718,1
3032407301.302,1
3032436131.107,1
3032491868.73,1
3032516854.561,1
3032634095.768,1
3032666769.547,0
3032745571.014,1
3032785932.741,1
3032880110.104,1
3032955067.597,1
3032980053.428,1
3032991585.35,1
3033030025.09,1
3033131890.401,1
3033391358.646,1
3033399046.594,1
3033441330.308,0
3033675812.722,1
3033687344.644,1
3033712330.475,1
3033768068.098,1
3033783443.994,1
3033806507.838,1
3033862245.461,1
3033868011.422,1
3033942968.915,0
3034065976.083,1
3034077508.005,1
3034094805.888,0
3034100571.849,1
3034292770.549,1
3034300458.497,1
3034388869.899,0
3034394635.86,1
3034479203.288,1
3034542628.859,1
3034581068.599,1
3034604132.443,1
3034640650.196,1
3034677167.949,0
3034711763.715,1
3034775189.286,1
3034917416.324,1
3034925104.272,1
3034969309.973,0
3035040423.492,1
3035065409.323,1
3035080785.219,1
3035096161.115,1
3035109615.024,0
3035128834.894,1
3035178806.556,1
3035253764.049,1
3035259530.01,0
3035386381.152,0
3035422898.905,1
3035553594.021,1
3035645849.397,0
3035665069.267,1
3035674679.202,1
3035697743.046,1
3035734260.799,1
3035770778.552,1
3035824594.188,1
3035855345.98,1
3035861111.941,1
3035886097.772,1
3035901473.668,1
3035922615.525,1
3035943757.382,1
3035978353.148,1
3036016792.888,1
3036059076.602,1
3036134034.095,1
3036308934.912,1
3036343530.678,1
3036403112.275,1
3036418488.171,1
3036437708.041,1
3036453083.937,1
3036460771.885,1
3036504977.586,1
3036512665.534,1
3036572247.131,1
3036612608.858,1
3036649126.611,1
3036697176.286,0
3036724084.104,1
3036787509.675,1
3036800963.584,1
3036822105.441,1
3036825949.415,1
3036845169.285,0
3036852857.233,1
3036891296.973,1
3036895140.947,1
3036910516.843,1
3036948956.583,1
3036995084.271,1
3037014304.141,1
3037089261.634,1
3037143077.27,1
3037179595.023,1
3037221878.737,1
3037235332.646,1
3037341041.931,1
3037369871.736,1
3037377559.684,1
3037381403.658,1
3037385247.632,0
3037421765.385,1
3037433297.307,1
3037490956.917,1
3037504410.826,1
3037562070.436,1
3037625496.007,1
3037731205.292,1
3037746581.188,1
3037760035.097,1
3037783098.941,1
3037802318.811,1
3037848446.499,0
3037877276.304,0
3037911872.07,0
3037946467.836,1
3037965687.706,1
3037967609.693,0
3037996439.498,1
3038002205.459,1
3038017581.355,1
3038046411.16,0
3038086772.887,1
3038096382.822,1
3038104070.77,1
3038173262.302,1
3038232843.899,1
3038353929.08,1
3038500000.092,0
3038517297.975,1
3038534595.858,1
3038574957.585,1
3038580723.546,1
3038644149.117,1
3038657603.026,1
3038724872.571,0
3038746014.428,1
3038795986.09,1
3038822893.908,1
3038890163.453,1
3038905539.349,1
3039078518.179,1
3039147709.711,1
3039188071.438,1
3039222667.204,1
3039245731.048,1
3039286092.775,1
3039288014.762,1
3039291858.736,1
3039328376.489,1
3039334142.45,1
3039359128.281,1
3039430241.8,0
3039530185.124,1
3039534029.098,1
3039585922.747,1
3039622440.5,1
3039624362.487,1
3039760823.564,1
3039935724.381,1
3039945334.316,1
3039970320.147,1
3040081795.393,1
3040160596.86,1
3040197114.613,1
3040245164.288,1
3040398923.248,1
3040418143.118,1
3040464270.806,1
3040473880.741,1
3040525774.39,1
3040583434.0,1
3040619951.753,1
3040623795.727,1
3040733348.986,0
3040812150.453,0
3040839058.271,1
3040846746.219,1
3040904405.829,1
3041006271.14,1
3041017803.062,1
3041092760.555,1
3041140810.23,1
3041185015.931,1
3041238831.567,1
3041244597.528,1
3041271505.346,1
3041336852.904,1
3041369526.683,0
3041382980.592,1
3041413732.384,1
3041423342.319,1
3041431030.267,1
3041452172.124,1
3041471391.994,0
3041588633.201,1
3041607853.071,1
3041625150.954,0
3041634760.889,1
3041744314.148,1
3041746236.135,1
3041809661.706,1
3041811583.693,1
3041878853.238,1
3041926902.913,1
3041953810.731,1
3041967264.64,1
3041982640.536,1
3041998016.432,1
3042005704.38,1
3042007626.367,1
3042072973.925,1
3042126789.561,0
3042309378.326,1
3042334364.157,1
3042370881.91,1
3042515030.935,0
3042516952.922,1
3042528484.844,1
3042582300.48,1
3042591910.415,1
3042603442.337,1
3042614974.259,1
3042628428.168,1
3042743747.388,1
3042812938.92,1
3042814860.907,1
3042830236.803,0
3042874442.504,1
3042889818.4,1
3042914804.231,0
3042947478.01,1
3043008981.594,1
3043055109.282,1
3043068563.191,1
3043074329.152,1
3043103158.957,1
3043176194.463,1
3043233854.073,1
3043333797.397,0
3043351095.28,1
3043379925.085,1
3043447194.63,1
3043477946.422,1
3043547137.954,1
3043656691.213,1
3043695130.953,1
3043752790.563,1
3043879641.705,1
3043935379.328,1
3043989194.964,1
3044012258.808,1
3044069918.418,1
3044173705.716,0
3044260195.131,1
3044277493.014,0
3044300556.858,1
3044348606.533,0
3044363982.429,1
3044367826.403,1
3044415876.078,1
3044473535.688,1
3044550415.168,1
3044583088.947,1
3044594620.869,1
3044761833.738,0
3044763755.725,1
3044773365.66,0
3044807961.426,1
3044819493.348,1
3044946344.49,1
3044948266.477,1
3045092415.502,1
3045105869.411,1
3045119323.32,1
3045125089.281,1
3045200046.774,0
3045288458.176,1
3045311522.02,1
3045324975.929,1
3045392245.474,0
3045409543.357,0
3045438373.162,1
3045484500.85,1
3045501798.733,1
3045607508.018,1
3045617117.953,1
3045642103.784,1
3045669011.602,1
3045678621.537,1
3045747813.069,1
3045753579.03,1
3045755501.017,0
3045809316.653,1
3045840068.445,1
3045870820.237,1
3045874664.211,1
3045903494.016,1
3045970763.561,1
3045972685.548,1
3046022657.21,1
3046076472.846,1
3046084160.794,1
3046139898.417,1
3046164884.248,1
3046189870.079,1
3046209089.949,1
3046222543.858,1
3046251373.663,1
3046253295.65,1
3046268671.546,1
3046312877.247,0
3046318643.208,1
3046326331.156,1
3046376302.818,1
3046407054.61,0
3046439728.389,1
3046472402.168,1
3046622317.154,1
3046654990.933,1
3046697274.647,1
3046701118.621,1
3046802983.932,1
3046864487.516,1
3046885629.373,1
3046916381.165,1
3046968274.814,1
3047050920.255,1
3047058608.203,1
3047073984.099,1
3047118189.8,1
3047135487.683,1
3047162395.501,1
3047229665.046,1
3047335374.331,1
3047339218.305,1
3047366126.123,0
3047408409.837,1
3047423785.733,1
3047494899.252,1
3047546792.901,1
3047548714.888,1
3047569856.745,1
3047594842.576,1
3047648658.212,1
3047665956.095,1
3047715927.757,1
3047756289.484,1
3047758211.471,1
3047762055.445,1
3047800495.185,1
3047823559.029,1
3047835090.951,1
3047840856.912,1
3047844700.886,0
3047856232.808,1
3047990771.898,1
3048075339.326,1
3048100325.157,0
3048129154.962,1
3048229098.286,1
3048302133.792,1
3048330963.597,1
3048336729.558,1
3048390545.194,1
3048428984.934,1
3048452048.778,1
3048457814.739,0
3048573133.959,1
3048598119.79,1
3048607729.725,1
3048628871.582,1
3048640403.504,1
3048719204.971,1
3048740346.828,1
3048746112.789,1
3048767254.646,1
3048769176.633,0
3048790318.49,1
3048796084.451,1
3048853744.061,1
3048861432.009,1
3048934467.515,1
3048951765.398,1
3048980595.203,1
3048990205.138,0
3048999815.073,1
3049019034.943,1
3049034410.839,1
3049051708.722,1
3049080538.527,1
3049082460.514,1
3049115134.293,0
3049142042.111,0
3049178559.864,1
3049293879.084,1
3049299645.045,0
3049332318.824,1
3049338084.785,1
3049345772.733,1
3049399588.369,1
3049409198.304,1
3049495687.719,1
3049532205.472,1
3049561035.277,1
3049586021.108,1
3049593709.056,1
3049599475.017,1
3049628304.822,1
3049649446.679,1
3049666744.562,1
3049705184.302,1
3049737858.081,1
3049747468.016,1
3049753233.977,1
3049818581.535,1
3049828191.47,1
3049837801.405,1
3049916602.872,0
3050087659.715,1
3050122255.481,1
3050126099.455,1
3050166461.182,1
3050266404.506,1
3050324064.116,1
3050422085.453,1
3050470135.128,1
3050506652.881,1
3050558546.53,1
3050560468.517,1
3050579688.387,1
3050593142.296,1
3050648879.919,1
3050689241.646,1
3050700773.568,1
3050702695.555,0
3050704617.542,1
3050764199.139,1
3050810326.827,1
3050858376.502,1
3050896816.242,1
3050996759.566,1
3051033277.319,1
3051114000.773,1
3051133220.643,1
3051148596.539,1
3051156284.487,1
3051192802.24,1
3051204334.162,1
3051219710.058,1
3051233163.967,1
3051277369.668,1
3051396532.862,1
3051417674.719,1
3051419596.706,1
3051494554.199,1
3051531071.952,1
3051538759.9,1
3051561823.744,1
3051579121.627,1
3051584887.588,1
3051588731.562,1
3051596419.51,1
3051673298.99,1
3051704050.782,1
3051823213.976,0
3051827057.95,0
3051863575.703,1
3051896249.482,1
3051936611.209,1
3051953909.092,0
3052161483.688,1
3052217221.311,1
3052263348.999,0
3052278724.895,1
3052296022.778,1
3052359448.349,0
3052369058.284,1
3052447859.751,1
3052451703.725,1
3052493987.439,1
3052576632.88,1
3052580476.854,1
3052691952.1,1
3052724625.879,1
3052839945.099,1
3052861086.956,1
3052886072.787,1
3052972562.202,1
3052976406.176,1
3052986016.111,1
3053043675.721,1
3053060973.604,1
3053126321.162,1
3053130165.136,1
3053195512.694,1
3053230108.46,1
3053233952.434,1
3053243562.369,1
3053247406.343,1
3053249328.33,0
3053266626.213,1
3053316597.875,0
3053326207.81,1
3053351193.641,1
3053395399.342,1
3053514562.536,1
3053518406.51,1
3053533782.406,1
3053574144.133,1
3053658711.561,1
3053714449.184,1
3053720215.145,1
3053747122.963,1
3053772108.794,1
3053775952.768,1
3053833612.378,1
3053854754.235,1
3053918179.806,1
3053931633.715,1
3053943165.637,1
3054020045.117,1
3054035421.013,1
3054093080.623,1
3054125754.402,1
3054135364.337,1
3054146896.259,1
3054164194.142,0
3054173804.077,1
3054183414.012,1
3054264137.466,1
3054327563.037,0
3054375612.712,1
3054400598.543,1
3054571655.386,1
3054583187.308,1
3054604329.165,1
3054617783.074,0
3054669676.723,1
3054686974.606,1
3054690818.58,0
3054702350.502,1
3054708116.463,1
3054723492.359,0
3054731180.307,1
3054744634.216,0
3054861875.423,1
3054927222.981,1
3054965662.721,0
3054977194.643,1
3054988726.565,0
3055032932.266,1
3055090591.876,1
3055157861.421,1
3055180925.265,1
3055205911.096,0
3055227052.953,0
3055342372.173,1
3055430783.575,0
3055457691.393,0
3055596074.457,1
3055609528.366,1
3055686407.846,1
3055747911.43,1
3055845932.767,1
3055882450.52,1
3055920890.26,1
3055980471.857,1
3056015067.623,1
3056093869.09,1
3056097713.064,1
3056111166.973,0
3056178436.518,0
3056186124.466,1
3056238018.115,1
3056245706.063,1
3056295677.725,1
3056336039.452,1
3056345649.387,1
3056380245.153,1
3056386011.114,1
3056414840.919,1
3056466734.568,0
3056478266.49,1
3056547458.022,1
3056549380.009,1
3056562833.918,1
3056587819.749,1
3056628181.476,1
3056632025.45,1
3056664699.229,0
3056683919.099,1
3056703138.969,1
3056805004.28,0
3056833834.085,1
3056835756.072,1
3056858819.916,1
3056860741.903,1
3056868429.851,1
3056883805.747,1
3056952997.279,1
3057081770.408,1
3057099068.291,1
3057106756.239,1
3057118288.161,1
3057233607.381,1
3057243217.316,1
3057258593.212,1
3057347004.614,1
3057496919.6,1
3057500763.574,1
3057508451.522,1
3057519983.444,1
3057566111.132,1
3057669898.43,1
3057700650.222,0
3057702572.209,0
3057752543.871,0
3057756387.845,0
3057760231.819,0
3057771763.741,0
3057779451.689,1
3057856331.169,1
3057877473.026,1
3057944742.571,1
3057971650.389,1
3058019700.064,0
3058044685.895,1
3058050451.856,1
3058092735.57,1
3058202288.829,1
3058208054.79,1
3058217664.725,0
3058265714.4,1
3058273402.348,1
3058332983.945,1
3058359891.763,1
3058369501.698,0
3058386799.581,1
3058409863.425,1
3058477132.97,0
3058486742.905,1
3058529026.619,1
3058554012.45,0
3058557856.424,1
3058678941.605,1
3058750055.124,0
3058775040.955,1
3058800026.786,1
3058825012.617,1
3058942253.824,0
3058982615.551,0
3059024899.265,0
3059032587.213,1
3059084480.862,1
3059113310.667,1
3059145984.446,1
3059201722.069,1
3059209410.017,1
3059224785.913,1
3059238239.822,1
3059326651.224,1
3059340105.133,1
3059382388.847,1
3059390076.795,1
3059405452.691,1
3059413140.639,1
3059453502.366,1
3059539991.781,0
3059595729.404,1
3059601495.365,1
3059641857.092,1
3059649545.04,1
3059849431.688,1
3059905169.311,1
3059962828.921,1
3060045474.362,1
3060093524.037,1
3060160793.582,0
3060168481.53,1
3060178091.465,1
3060180013.452,1
3060204999.283,1
3060224219.153,1
3060329928.438,1
3060351070.295,1
3060352992.282,1
3060395275.996,1
3060500985.281,1
3060581708.735,1
3060645134.306,1
3060656666.228,0
3060677808.085,1
3060695105.968,1
3060741233.656,0
3060821957.11,1
3060825801.084,1
3060896914.603,1
3061027609.719,0
3061069893.433,0
3061112177.147,1
3061171758.744,1
3061173680.731,0
3061190978.614,1
3061235184.315,1
3061264014.12,1
3061271702.068,1
3061306297.834,1
3061469666.729,1
3061492730.573,1
3061498496.534,1
3061581141.975,1
3061613815.754,1
3061634957.611,1
3061684929.273,1
3061763730.74,1
3061790638.558,1
3061796404.519,0
3061806014.454,1
3061817546.376,0
3062040496.868,0
3062086624.556,1
3062115454.361,1
3062132752.244,1
3062144284.166,1
3062198099.802,1
3062205787.75,1
3062299965.113,1
3062307653.061,1
3062330716.905,1
3062355702.736,1
3062359546.71,1
3062397986.45,1
3062403752.411,1
3062438348.177,1
3062444114.138,0
3062459490.034,1
3062517149.644,1
3062538291.501,1
3062559433.358,0
3062632468.864,1
3062651688.734,0
3062722802.253,1
3062730490.201,1
3062732412.188,1
3062755476.032,1
3062782383.85,0
3062791993.785,1
3062872717.239,1
3062909234.992,0
3062978426.524,1
3063011100.303,1
3063057227.991,1
3063130263.497,1
3063170625.224,1
3063176391.185,1
3063187923.107,0
3063243660.73,1
3063259036.626,1
3063316696.236,1
3063343604.054,1
3063468533.209,1
3063493519.04,1
3063549256.663,1
3063566554.546,1
3063595384.351,1
3063597306.338,1
3063647278.0,1
3063697249.662,1
3063758753.246,1
3063766441.194,1
3063793349.012,1
3063799114.973,0
3063814490.869,1
3063841398.687,1
3063877916.44,1
3063943263.998,1
3063968249.829,1
3064031675.4,1
3064243093.97,0
3064250781.918,1
3064304597.554,1
3064346881.268,1
3064358413.19,1
3064408384.852,1
3064429526.709,1
3064529470.033,1
3064573675.734,1
3064589051.63,1
3064639023.292,1
3064664009.123,1
3064669775.084,1
3064673619.058,1
3064740888.603,0
3064804314.174,1
3064813924.109,1
3064817768.083,1
3064881193.654,1
3064919633.394,1
3064952307.173,0
3065075314.341,0
3065107988.12,0
3065119520.042,1
3065125286.003,1
3065144505.873,1
3065215619.392,1
3065229073.301,1
3065240605.223,1
3065384754.248,1
3065388598.222,1
3065419350.014,0
3065425115.975,1
3065453945.78,1
3065463555.715,1
3065480853.598,1
3065496229.494,0
3065515449.364,1
3065532747.247,1
3065550045.13,1
3065601938.779,1
3065661520.376,0
3065665364.35,1
3065673052.298,1
3065682662.233,0
3065684584.22,1
3065690350.181,0
3065701882.103,1
3065749931.778,0
3065821045.297,0
3065828733.245,1
3065832577.219,1
3065874860.933,1
3065922910.608,1
3065932520.543,0
3065942130.478,1
3065959428.361,1
3065980570.218,1
3066049761.75,1
3066070903.607,1
3066078591.555,1
3066080513.542,1
3066149705.074,0
3066151627.061,1
3066207364.684,1
3066401485.371,1
3066443769.085,1
3066466832.929,0
3066505272.669,1
3066555244.331,1
3066580230.162,1
3066624435.863,0
3066647499.707,1
3066680173.486,1
3066728223.161,1
3066732067.135,1
3066741677.07,0
3066914655.9,1
3066930031.796,1
3066962705.575,1
3066966549.549,1
3067008833.263,1
3067018443.198,1
3067101088.639,1
3067103010.626,1
3067112620.561,1
3067114542.548,1
3067127996.457,1
3067143372.353,0
3067220251.833,1
3067237549.716,1
3067377854.767,1
3067379776.754,0
3067422060.468,0
3067423982.455,1
3067431670.403,1
3067518159.818,0
3067537379.688,1
3067633479.038,0
3067641166.986,1
3067814145.816,1
3067887181.322,1
3067912167.153,1
3067937152.984,1
3067942918.945,1
3067965982.789,1
3068062082.139,1
3068102443.866,1
3068117819.762,0
3068160103.476,0
3068196621.229,0
3068204309.177,1
3068240826.93,1
3068248514.878,1
3068323472.371,0
3068392663.903,1
3068440713.578,1
3068479153.318,1
3068577174.655,1
3068588706.577,1
3068606004.46,0
3068609848.434,0
3068619458.369,1
3068688649.901,1
3068732855.602,1
3068746309.511,1
3068757841.433,1
3068769373.355,0
3068896224.497,0
3068907756.419,0
3068953884.107,1
3068957728.081,1
3069026919.613,1
3069144160.82,1
3069167224.664,1
3069174912.612,1
3069197976.456,1
3069203742.417,0
3069267167.988,0
3069288309.845,1
3069317139.65,0
3069328671.572,1
3069357501.377,1
3069409395.026,1
3069445912.779,1
3069467054.636,1
3069490118.48,1
3069515104.311,1
3069520870.272,0
3069542012.129,1
3069611203.661,1
3069624657.57,1
3069638111.479,1
3069647721.414,1
3069697693.076,1
3069701537.05,1
3069732288.842,1
3069745742.751,0
3069749586.725,0
3069774572.556,1
3069855296.01,0
3069861061.971,1
3069878359.854,0
3069916799.594,1
3069928331.516,1
3069939863.438,1
3069968693.243,1
3069970615.23,0
3070128218.164,1
3070201253.67,0
3070203175.657,0
3070385764.422,1
3070420360.188,1
3070456877.941,1
3070485707.746,1
3070545289.343,1
3070572197.161,1
3070601026.966,1
3070645232.667,1
3070650998.628,1
3070735566.056,1
3070747097.978,1
3070791303.679,1
3070808601.562,1
3070852807.263,1
3070866261.172,1
3070895090.977,1
3071016176.158,1
3071020020.132,1
3071062303.846,0
3071093055.638,1
3071116119.482,1
3071137261.339,0
3071266034.468,0
3071300630.234,1
3071312162.156,1
3071314084.143,1
3071348679.909,1
3071352523.883,1
3071362133.818,1
3071387119.649,1
3071396729.584,1
3071400573.558,1
3071404417.532,1
3071439013.298,1
3071442857.272,1
3071475531.051,1
3071481297.012,1
3071490906.947,1
3071529346.687,1
3071542800.596,1
3071560098.479,0
3071602382.193,1
3071683105.647,1
3071731155.322,1
3071758063.14,1
3071763829.101,1
3071773439.036,1
3071781126.984,1
3071783048.971,0
3071790736.919,0
3071827254.672,1
3071844552.555,1
3071934885.944,0
3071948339.853,0
3071967559.723,1
3071975247.671,1
3072061737.086,1
3072092488.878,1
3072117474.709,1
3072161680.41,0
3072163602.397,0
3072182822.267,1
3072202042.137,1
3072246247.838,1
3072282765.591,1
3072288531.552,1
3072294297.513,1
3072300063.474,1
3072315439.37,1
3072319283.344,1
3072326971.292,1
3072371176.993,1
3072403850.772,1
3072421148.655,1
3072451900.447,0
3072476886.278,1
3072488418.2,0
3072490340.187,1
3072519169.992,1
3072628723.251,0
3072663319.017,1
3072747886.445,1
3072765184.328,1
3072770950.289,0
3072799780.094,1
3072828609.899,0
3072834375.86,1
3072920865.275,1
3072938163.158,1
3072942007.132,0
3072968914.95,1
3073072702.248,1
3073189943.455,1
3073359078.311,1
3073414815.934,1
3073416737.921,0
3073432113.817,0
3073437879.778,1
3073484007.466,0
3073526291.18,1
3073532057.141,1
3073541667.076,1
3073570496.881,1
3073580106.816,1
3073601248.673,0
3073607014.634,1
3073614702.582,1
3073664674.244,1
3073681972.127,1
3073739631.737,1
3073770383.529,0
3073849184.996,0
3073904922.619,1
3073956816.268,0
3073995256.008,1
3074004865.943,1
3074074057.475,1
3074099043.306,1
3074106731.254,1
3074152858.942,1
3074179766.76,1
3074266256.175,1
3074291242.006,1
3074335447.707,1
3074345057.642,1
3074358511.551,0
3074381575.395,1
3074402717.252,0
3074443078.979,1
3074462298.849,1
3074527646.407,1
3074541100.316,0
3074556476.212,1
3074562242.173,1
3074596837.939,1
3074610291.848,1
3074621823.77,0
3074635277.679,1
3074671795.432,0
3074706391.198,0
3074750596.899,1
3074769816.769,0
3074787114.652,0
3074789036.639,1
3074815944.457,1
3074927419.703,1
3074933185.664,1
3075004299.183,1
3075025441.04,1
3075044660.91,0
3075075412.702,0
3075159980.13,0
3075167668.078,1
3075173434.039,1
3075183043.974,1
3075246469.545,0
3075382930.622,0
3075398306.518,0
3075448278.18,1
3075463654.076,1
3075469420.037,1
3075486717.92,1
3075505937.79,1
3075507859.777,1
3075509781.764,0
3075544377.53,1
3075615491.049,1
3075665462.711,1
3075682760.594,1
3075755796.1,1
3075832675.58,1
3075851895.45,1
3075903789.099,1
3075923008.969,0
3075992200.501,1
3076040250.176,1
3076049860.111,1
3076078689.916,1
3076109441.708,1
3076130583.565,0
3076259356.694,1
3076276654.577,1
3076284342.525,0
3076301640.408,1
3076317016.304,1
3076336236.174,1
3076342002.135,1
3076355456.044,1
3076357378.031,1
3076384285.849,1
3076388129.823,1
3076416959.628,1
3076436179.498,1
3076476541.225,1
3076499605.069,1
3076536122.822,0
3076576484.549,1
3076584172.497,1
3076595704.419,1
3076601470.38,1
3076639910.12,1
3076645676.081,1
3076682193.834,1
3076707179.665,1
3076768683.249,1
3076866704.586,1
3076884002.469,1
3076887846.443,0
3076943584.066,1
3076983945.793,0
3077058903.286,0
3077081967.13,1
3077156924.623,0
3077214584.233,1
3077327981.466,1
3077370265.18,1
3077385641.076,0
3077395251.011,0
3077450988.634,0
3077456754.595,1
3077458676.582,1
3077504804.27,1
3077520180.166,0
3077537478.049,1
3077539400.036,0
3077645109.321,1
3077748896.619,1
3077771960.463,1
3077775804.437,1
3077896889.618,0
3078066024.474,1
3078096776.266,1
3078119840.11,1
3078133294.019,1
3078135216.006,1
3078140981.967,0
3078144825.941,1
3078164045.811,0
3078214017.473,0
3078223627.408,0
3078252457.213,1
3078288974.966,1
3078377386.368,1
3078406216.173,1
3078448499.887,1
3078460031.809,1
3078502315.523,1
3078563819.107,1
3078581116.99,1
3078592648.912,1
3078606102.821,1
3078648386.535,0
3078659918.457,0
3078671450.379,1
3078719500.054,1
3078746407.872,1
3078823287.352,1
3078871337.027,1
3078894400.871,0
3078909776.767,0
3078921308.689,1
3079059691.753,1
3079109663.415,1
3079199996.804,1
3079203840.778,1
3079226904.622,1
3079286486.219,1
3079288408.206,0
3079380663.582,1
3079397961.465,1
3079430635.244,1
3079474840.945,0
3079480606.906,1
3079551720.425,1
3079582472.217,1
3079597848.113,1
3079636287.853,0
3079753529.06,0
3079761217.008,0
3079788124.826,1
3079843862.449,1
3079884224.176,1
3080014919.292,0
3080116784.603,1
3080151380.369,1
3080153302.356,1
3080184054.148,0
3080239791.771,1
3080264777.602,1
3080266699.589,1
3080332047.147,1
3080382018.809,1
3080383940.796,1
3080391628.744,1
3080426224.51,1
3080468508.224,1
3080499260.016,1
3080506947.964,0
3080514635.912,1
3080545387.704,1
3080558841.613,1
3080579983.47,1
3080651096.989,1
3080683770.768,1
3080735664.417,1
3080774104.157,0
3080801011.975,0
3080874047.481,1
3080927863.117,1
3080954770.935,0
3081023962.467,1
3081033572.402,1
3081039338.363,0
3081060480.22,1
3081083544.064,1
3081131593.739,1
3081148891.622,1
3081183487.388,0
3081196941.297,1
3081279586.738,1
3081306494.556,1
3081344934.296,1
3081358388.205,1
3081362232.179,1
3081550586.905,1
3081600558.567,1
3081642842.281,1
3081658218.177,1
3081723565.735,1
3081738941.631,1
3081786991.306,1
3081808133.163,1
3081813899.124,1
3081854260.851,1
3081885012.643,0
3081946516.227,0
3081992643.915,1
3082025317.694,1
3082092587.239,0
3082131026.979,1
3082138714.927,1
3082169466.719,1
3082177154.667,1
3082186764.602,0
3082255956.134,1
3082336679.588,1
3082365509.393,0
3082367431.38,1
3082388573.237,1
3082402027.146,1
3082405871.12,1
3082451998.808,1
3082473140.665,0
3082501970.47,0
3082523112.327,1
3082582693.924,0
3082636509.56,0
3082665339.365,1
3082717233.014,1
3082755672.754,1
3082761438.715,1
3082763360.702,1
3082809488.39,1
3082815254.351,1
3082834474.221,1
3082934417.545,1
3082953637.415,1
3083055502.726,1
3083067034.648,1
3083080488.557,1
3083134304.193,1
3083161212.011,1
3083184275.855,0
3083232325.53,1
3083303439.049,1
3083322658.919,0
3083361098.659,1
3083382240.516,1
3083389928.464,1
3083397616.412,1
3083441822.113,1
3083468729.931,1
3083476417.879,1
3083484105.827,1
3083511013.645,1
3083512935.632,1
3083551375.372,1
3083559063.32,1
3083603269.021,1
3083626332.865,1
3083632098.826,1
3083743574.072,1
3083780091.825,1
3083787779.773,1
3083789701.76,1
3083806999.643,1
3083845439.383,1
3083901177.006,1
3083905020.98,1
3083908864.954,1
3083941538.733,1
3084028028.148,1
3084033794.109,1
3084049170.005,1
3084053013.979,1
3084054935.966,1
3084076077.823,1
3084114517.563,1
3084162567.238,1
3084176021.147,1
3084199084.991,1
3084233680.757,1
3084247134.666,0
3084316326.198,0
3084360531.899,0
3084508524.898,1
3084583482.391,1
3084616156.17,1
3084635376.04,1
3084706489.559,1
3084727631.416,1
3084777603.078,0
3084798744.935,1
3084804510.896,1
3084842950.636,1
3084848716.597,1
3084900610.246,0
3084908298.194,1
3084944815.947,0
3085002475.557,1
3085004397.544,1
3085021695.427,0
3085054369.206,0
3085060135.167,0
3085108184.842,1
3085309993.477,0
3085331135.334,1
3085411858.788,1
3085454142.502,1
3085457986.476,0
3085481050.32,1
3085563695.761,0
3085586759.605,0
3085596369.54,1
3085598291.527,1
3085654029.15,1
3085753972.474,1
3085777036.318,1
3085913497.395,1
3085946171.174,0
3086019206.68,1
3086042270.524,1
3086051880.459,1
3086057646.42,1
3086171043.653,1
3086209483.393,1
3086246001.146,1
3086309426.717,1
3086365164.34,1
3086420901.963,1
3086515079.326,1
3086517001.313,1
3086555441.053,1
3086578504.897,1
3086620788.611,1
3086630398.546,1
3086672682.26,1
3086689980.143,1
3086720731.935,1
3086741873.792,1
3086845661.09,1
3086861036.986,1
3086953292.362,1
3086972512.232,1
3087003264.024,1
3087024405.881,1
3087055157.673,1
3087091675.426,0
3087108973.309,0
3087149335.036,0
3087210838.62,1
3087293484.061,1
3087308859.957,1
3087366519.567,1
3087449165.008,1
3087502980.644,1
3087541420.384,1
3087562562.241,1
3087576016.15,0
3087577938.137,1
3087583704.098,1
3087595236.02,1
3087652895.63,0
3087670193.513,1
3087695179.344,1
3087750916.967,1
3087764370.876,1
3087800888.629,1
3087875846.122,0
3087935427.719,1
3087958491.563,0
3087960413.55,0
3087964257.524,1
3088029605.082,1
3088068044.822,1
3088106484.562,1
3088121860.458,1
3088141080.328,1
3088171832.12,1
3088202583.912,1
3088256399.548,1
3088296761.275,1
3088323669.093,1
3088402470.56,0
3088410158.508,1
3088425534.404,1
3088463974.144,1
3088475506.066,1
3088494725.936,1
3088542775.611,1
3088558151.507,0
3088560073.494,0
3088690768.61,1
3088694612.584,1
3088696534.571,1
3088796477.895,0
3088808009.817,0
3088844527.57,1
3088875279.362,1
3088894499.232,0
3088919485.063,1
3088950236.855,0
3089048258.192,1
3089052102.166,1
3089119371.711,1
3089128981.646,0
3089136669.594,1
3089161655.425,1
3089175109.334,1
3089227002.983,1
3089236612.918,1
3089323102.333,1
3089351932.138,1
3089367308.034,1
3089371152.008,0
3089388449.891,0
3089567194.682,1
3089586414.552,1
3089624854.292,1
3089626776.279,0
3089657528.071,1
3089659450.058,0
3089663294.032,0
3089709421.72,1
3089715187.681,1
3089722875.629,1
3089734407.551,0
3089742095.499,1
3089744017.486,1
3089753627.421,0
3089769003.317,1
3089790145.174,1
3089961202.017,1
3090007329.705,1
3090024627.588,1
3090089975.146,1
3090109195.016,1
3090130336.873,1
3090182230.522,1
3090207216.353,1
3090266797.95,1
3090295627.755,1
3090353287.365,1
3090360975.313,1
3090435932.806,1
3090451308.702,1
3090489748.442,1
3090526266.195,1
3090533954.143,0
3090570471.896,1
3090583925.805,0
3090633897.467,0
3090651195.35,0
3090760748.609,1
3090812642.258,1
3090814564.245,0
3090849160.011,1
3091179741.775,1
3091195117.671,1
